protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
HOMD_PROKKA,C11,GNT+21_cells,NA,NA,22928.1036577225,1895.18643760681,13683.439160347,15781.1157608032,8300.39576148987,19621.9314727783,4359.7595500946,12993.2701196671,12719.8745384216,16953.0759925842,5866.09567928314,9403.26193904877,8527.73091983795,6799.46124076843,10246.9720783234,10957.1666564941,13866.37895298,17124.576382637,1970.87538146973,7136.9265165329
HOMD_PROKKA,C14,GNT+21_cells,NA,NA,29499.5206871033,2373.65310096741,18741.9352798462,21448.9144954681,11924.0422744751,25948.2719459534,6055.86022758484,17189.9170322418,19216.8245105743,20724.3826370239,7336.10684204101,14594.2930736542,11757.7986469269,8993.81192016602,11724.0761470795,15334.9087600708,18619.1070213318,23673.4138584137,3148.28278160095,11255.5989551544
HOMD_PROKKA,C2,GNT+21_cells,NA,NA,19819.9250583649,1336.65474510193,10264.6754493713,12524.2023544312,6598.9679145813,16119.4679965973,3266.74032783508,10645.0519008636,10067.8661975861,13799.7274608612,4894.6945400238,8447.74705696106,6524.25026893616,5551.94054603577,7595.39313697815,9428.78329658508,11118.1265010834,14588.2571220398,1497.94204330444,5263.11001014709
HOMD_PROKKA,C4,GNT+21_cells,NA,NA,28807.3199720383,2447.24235343933,18581.5943517685,20143.0516967773,12155.1370372772,26068.2017202377,5597.67127418518,17124.1532716751,18907.4388313293,22132.0657348633,7706.33593273163,14931.2758836746,11320.6066064835,9968.7768535614,12497.6719722748,15583.5395469666,18757.2827396393,23066.2382144928,2884.54887294769,11438.4518003464
HOMD_PROKKA,C5,GNT+21_cells,NA,NA,11079.8143386841,1059.59821128845,6415.64904785156,7075.10768795013,4457.77505111694,9219.35412502289,2071.30822753906,6820.98164367676,6417.00825119019,8278.12418079376,2996.23662853241,5745.25576972962,3913.2575302124,3424.19825744629,4626.34052753448,5709.12804889679,7280.08181762695,8264.07876682281,1059.13634967804,3705.52682113648
HOMD_PROKKA,C6,GNT+21_cells,NA,NA,28300.0423583984,2070.54824638367,16457.8835401535,19979.3259305954,9841.34589004517,23076.5865736008,4975.92991638184,15321.9229774475,15832.1336812973,20568.1525230408,6800.02615261078,11563.4542636871,10492.0640077591,8113.78370666504,11971.7672204971,13900.3414516449,16544.2270870209,22088.9696149826,2391.12490272522,8139.46551799774
HOMD_PROKKA,C9,GNT+21_cells,NA,NA,32456.4641952515,1657.90391731262,19417.2205171585,22872.3005132675,11071.3258180618,26974.2969655991,5764.78330326081,17262.4311523438,19308.8340139389,22147.0279731751,7082.0958738327,14725.4672040939,11698.7465829849,9704.39406681061,12922.8612518311,16493.4878911972,19408.07609272,25109.1343479157,2893.81197547913,11157.0293302536
HOMD_PROKKA,S100,GNT+21_cells,NA,NA,1747.16473197937,350.172151565552,1277.34697151184,1629.21981525421,1507.55378913879,2374.83754825592,703.832706451417,2121.15068054199,1101.42634963989,2193.92248821259,1014.43919086456,922.622882843018,1051.9924697876,912.34705734253,1353.8389005661,1027.80970096588,1675.62016677857,2152.82386684418,165.466729164124,833.399774551392
HOMD_PROKKA,S102,GNT+21_cells,NA,NA,920.643772125245,106.35684967041,796.251163482667,923.708801269533,579.097858428956,1217.10028839112,392.483629226685,1021.11490058899,618.280628204347,1124.40672111511,444.795921325684,488.556964874268,605.617736816407,469.142219543458,815.199277877809,390.284732818604,1048.14763259888,821.816873550417,119.90678024292,437.577436447144
HOMD_PROKKA,S103,GNT+21_cells,NA,NA,13142.5262432098,865.900249481201,7854.17148017883,8541.35891723633,5085.45986557007,11815.2253627777,2433.21990203857,7932.433177948,7503.5399723053,10044.146900177,3659.51411247253,6143.83627700805,4199.6414680481,4288.06186103821,5450.10164451599,6859.67565727234,8953.61119461059,10409.4367275238,949.947465896606,4356.93836784363
HOMD_PROKKA,S106,GNT+21_cells,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMD_PROKKA,S108,GNT+21_cells,NA,NA,7052.70558547974,476.253547668457,4571.68367004394,5153.53355789184,2416.6883354187,6950.25429153442,1514.37269020081,4990.99042510986,4473.46397399902,5787.56031036377,2400.37950706482,4517.11101150513,2131.76033592224,2995.37540626526,3222.47215843201,4428.07398033142,6304.91488456726,6652.95861625671,365.13018989563,2193.10330200195
HOMD_PROKKA,S110,GNT+21_cells,NA,NA,6335.04964828491,555.609830856323,3544.71244239807,3604.47507667541,3049.27751731872,5943.03704452515,1285.80455207825,4160.89275360107,3390.75527954102,5202.33808326721,1822.42783737183,3114.12876319885,2089.61950492859,2301.60315704346,2791.06035423279,3438.15501403809,4574.66522598267,4846.71166038513,503.581150054932,2080.72690010071
HOMD_PROKKA,S112,GNT+21_cells,NA,NA,2874.61280822754,198.022727966309,1822.36738586426,2669.92379760742,1234.79517173767,3057.02163124084,789.674104690552,2360.86211395264,1675.74342155457,2409.87978172302,1117.00895309448,1269.61843109131,1538.75194549561,1192.0779094696,2022.35207366943,1256.40569114685,2284.32738304138,2722.19292259216,235.406530380249,921.711824417114
HOMD_PROKKA,S113,GNT+21_cells,NA,NA,3115.90182113648,296.216018676758,2011.35881996155,2787.42460632324,969.914012908936,2868.73063850403,801.078889846802,1830.49591255188,1859.70392227173,2809.3930644989,961.27360343933,717.972444534301,1383.32363128662,1020.73703384399,1840.38960647583,1140.52311706543,1857.89816474914,2100.50182914734,103.721670150757,789.029521942138
HOMD_PROKKA,S40,GNT+21_cells,NA,NA,868.147178649902,18.1722621917725,253.381319046021,638.65209197998,196.00754737854,456.133188247681,36.344524383545,235.209056854248,694.199230194092,382.413787841796,111.890558242798,254.411670684815,114.747543334961,148.235082626343,75.546033859253,386.301124572754,302.184135437012,743.002046585083,36.344524383545,199.894884109497
HOMD_PROKKA,S45,GNT+21_cells,NA,NA,20431.9512643814,1360.21613788605,13501.566327095,15699.6333370209,8381.64804172516,19206.3613176346,4063.98450469971,12564.7374095917,12591.8934850693,15478.4320821762,5107.52038478851,9440.35088253021,7794.56503772736,6705.59873008728,9415.49451637268,10264.6583614349,13523.0297002792,16733.1433992386,1800.79164981842,7951.57579326629
HOMD_PROKKA,S55,GNT+21_cells,NA,NA,9493.46081161499,739.38091468811,6015.69291496277,7298.16109180451,3730.45588111877,8606.43045520783,2219.74559593201,6378.63574409485,5274.13081741333,7949.28941059113,2432.76392459869,4324.93644905091,4172.48190879822,2535.0850315094,4251.34839344025,5253.17671680451,6757.13317298889,8273.05149555207,629.752057075501,3102.4746170044
HOMD_PROKKA,S64,GNT+21_cells,NA,NA,41992.5487613678,3398.88954544067,27224.1914691925,30778.4441795349,16573.9640388489,36472.7248020172,8119.95284461975,25527.0459651947,27200.908914566,31232.3029136658,10996.9574546814,21449.8935871124,16013.015668869,14163.8544845581,18248.0127010345,22096.7329292297,27472.967792511,33506.3466949463,3956.84529495239,15611.5899143219
